id,amenity,name,name:en,level,addr:housenumber,addr:street,opening_hours,lat,lon
node/2891277220,restaurant,Хинкальная,Khinkalnaya,,,,Mo-Su 12:00-24:00,55.7558348,37.6237604
node/2891277221,cafe,Хлеб Насущный,,,8/1с1,Никольская улица,Mo-Fr 07:00-23:00; Sa-Su 08:00-23:00,55.7573552,37.6230002
node/2891289180,bar,Jimmy Poy,,,,,,55.7564678,37.632532
node/2891289181,stripclub,ЛяМур,l'Amour,,,,"Mo-Su 21:00-06:00; Th,Fr 21:00-08:00",55.7568752,37.632068
node/2898527938,atm,,,,,,24/7,55.7724449,37.6475147
node/2901774308,telephone,,,,,,,55.7712632,37.6396886
node/2906978618,restaurant,Shaggy Dog,,,,,"Mo-Fr 08:00-24:00; Sa,Su 10:00-24:00",55.7321693,37.5893353
node/2907080850,clinic,Медси,,,,,"Mo-Fr 08:00-21:00; Sa,Su 09:00-21:00",55.7388707,37.5871916
node/2907324786,restaurant,Selfie,,,,,Mo-Su 12:00-24:00,55.757942,37.5832875
node/2910009244,restaurant,Натахтари,Natahtari,,,,Mo-Su 10:00-23:00,55.7575445,37.6350692
node/2914203132,restaurant,Shakti Terrace,,,,,"Mo-Su 12:00-24:00; Fr,Sa 12:00-04:00",55.7412607,37.6116884
node/2914203133,bar,Wunderbar,,,,,"We,Th 12:00-24:00; Fr,Sa 18:00-06:00",55.7416472,37.6098607
node/2914300514,restaurant,Сомбреро,Sombrero,,,,Mo-Su 12:00-24:00; Th-Sa 12:00-06:00,55.7321355,37.6204481
node/2918758157,restaurant,Дом 12,Dom 12,,,,,55.7404552,37.5933375
node/2922999455,cafe,Surf Coffee,,,,,"Mo-Fr 08:00-23:00; Sa,Su 10:00-23:00",55.7609867,37.6322737
node/2923878904,bank,Сбербанк,Sberbank,,37,Большая Грузинская улица,Mo-Fr 09:00-19:30; Sa 10:00-16:30,55.7689266,37.5799597
node/2923941201,car_wash,,,,,,,55.766431,37.5832896
node/2923941211,parking_entrance,,,,,,,55.7666048,37.5830853
node/2923941213,parking_entrance,,,,,,,55.7668127,37.5842827
node/2924055585,cafe,Lucky Lori,,,,,"Mo-Su 00:00-06:00,11:00-24:00",55.7724626,37.592663
node/2929095283,cafe,Les,Les,,,,,55.7367712,37.5944274
node/2929306132,public_service,Многофункциональный центр предоставления государственных и муниципальных услуг района Хамовники,My Documents Government Services Center of Khamovniki District,,,,Mo-Su 08:00-20:00,55.7429908,37.5846651
node/2930675909,waste_disposal,,,,,,,55.7372318,37.5965761
node/2932605969,restaurant,Zafferano,,3,,,Mo-Su 11:00-24:00,55.7517891,37.5838999
node/2934001383,doctors,KDL,,,,,Mo-Su 07:00-20:00,55.7521106,37.5818888
node/2934001384,dentist,Лик,Lik,,,,Mo-Su 09:00-21:00,55.7521102,37.5815548
node/2934037594,hookah_lounge,Дымократия,,,,,12:00-06:00,55.7521615,37.5922358
node/2934037599,fast_food,Теремок,Teremok,,,,Mo-Su 10:00-23:00,55.752153,37.590232
node/2934061751,restaurant,Happy Bones,,,,,Mo-Su 12:00-24:00,55.7501649,37.578322
node/2934061754,restaurant,Барашка,Barashka,,,,Mo-Su 12:00-24:00,55.7521401,37.5862135
node/2934097334,cafe,Волконский,Wolkonsky,,,,24/7,55.7529325,37.5889825
node/2934288672,bar,Mono Bar,,,,,Mo-Su 18:00-06:00,55.7574995,37.6464843
node/2934383517,cafe,Останкино,,,,,,55.7480416,37.5840306
node/2935371999,cafe,Вай Мэ!,Vai Mae!,,,,Mo-Su 09:00-23:00,55.7427985,37.6298385
node/2936657403,cafe,Шоколадница,Shokoladnitsa,,1,Таганская улица,,55.7415709,37.6563714
node/2940618756,bar,Джемо,,,,,,55.7712625,37.6507891
node/2946492149,bar,BB King,,,,,Mo-Su 18:00-24:00,55.7727296,37.6132316
node/2949001239,restaurant,Элефант,,,,,,55.769344,37.6164102
node/2949001259,waste_disposal,,,,,,,55.7724592,37.6150942
node/2949168635,dentist,Ортодонт-Центр,Ortodont-Centre,,,,"Mo-Fr 09:00-21:00; Sa,Su 10:00-18:00",55.7682647,37.6170477
node/2951442459,parking_entrance,,,,,,,55.7709275,37.6199587
node/2951442519,parking_entrance,,,,,,,55.7713536,37.6199629
node/2953468321,atm,,,,,,,55.7709728,37.620362
node/2953468322,atm,,,,,,,55.7715984,37.6206525
node/2954028394,cafe,Шоколадница,Shokoladnitsa,-1,,,Mo-Fr 08:00-23:00; Sa-Su 10:00-23:00,55.7650691,37.6111922
node/2954028396,cafe,Гретель,,,,,Mo-Su 07:30-24:00,55.7657437,37.6100802
node/2954874365,bicycle_parking,,,,,,,55.7743696,37.5862539
node/2956991671,cafe,Волконский,Wolkonsky,,,,"Mo-Fr 07:30-24:00; Sa,Su 08:00-24:00",55.7650748,37.6389457
node/2956991675,fast_food,Теремок,Teremok,,,,Mo-Su 09:00-22:00,55.7650276,37.6390537
node/2956991676,cafe,Шоколадница,Shokoladnitsa,,,,24/7,55.7648145,37.6395076
node/2957000166,clinic,Доктор Пластик,Doctor Plastic,,,,,55.7656811,37.6390583
node/2957828499,restaurant,Коленки пчелы,,,,,,55.7619464,37.6426608
node/2957867415,restaurant,Кальян,Kalyan,,,,24/7,55.759787,37.6470175
node/2957867420,bank,Сбербанк,Sberbank,,,,Mo-Fr 08:30-20:30; Sa 10:00-17:00,55.7595982,37.6467201
node/2957867421,dentist,Авангард,,,,,"Mo-Fr 10:00-21:00; Sa,Su 10:00-18:00",55.7600495,37.6468466
node/2958495848,school,Центр ЭФдизайн,,,,,,55.7672358,37.5791545
node/2959291186,cafe,Coffeeport,Coffeeport,,,,Mo-Fr 08:00-18:30; Sa 09:00-18:30; Su off,55.7352807,37.5880136
node/2959689196,cafe,Кондитерская Олега Ильина,Konditerskaya Olega Ilyina,,,,Mo-Su 10:00-22:00,55.7595988,37.5801976
node/2965965660,bureau_de_change,Exchange express,,,,,,55.7605902,37.6110345
node/2967377223,bureau_de_change,,,,,,24/7,55.7638112,37.6072377
node/2967468685,restaurant,Chekhonte,,,,,Mo-Su 06:30-23:00,55.7672201,37.6014462
node/2967468690,toilets,Городской туалет,City toilet,,,,24/7,55.7661943,37.6034741
node/2967468694,bureau_de_change,,,,,,24/7,55.7695649,37.5971041
node/2968568478,pharmacy,Неофарм,,,,,,55.7683899,37.5981915
node/2968568482,bureau_de_change,,,,,,24/7,55.7681873,37.5985534
node/2968621821,bar,We Cidreria,,,,,"Mo-Fr 12:00-24:00; Sa,Su 00:00-02:30,12:00-24:00",55.7679619,37.5986916
node/2968661156,cafe,Prime,Prime,,,,Mo-Su 07:00-22:00,55.7659538,37.602658
node/2968661159,cafe,Шоколадница,Shokoladnitsa,,,,Mo-Fr 07:00-23:00; Sa-Su 08:00-23:00,55.7659019,37.6027536
node/2968676415,vending_machine,,,,,,24/7,55.7648953,37.6036657
node/2971333625,waste_disposal,,,,,,,55.7407451,37.6554591
node/2973091643,cafe,Кулинарная лавка братьев Караваевых,Bratya Karavaevy,,,,Mo-Su 08:00-23:00,55.7446726,37.6248551
node/2973162372,restaurant,Fresh,,,,,Mo-Su 11:00-23:00,55.7637144,37.5904015
node/2977551021,bar,Все твои друзья,Vse Tvoyi Drouzia,,,,"Mo-Su 00:00-06:00,12:00-24:00",55.7626781,37.6067977
node/2984341935,music_school,"Школа-студия авторской песни ""Остров""",,,,,,55.7475522,37.5926955
node/2984349076,restaurant,Булошная,Bouloshnaya,,,,Mo-Su 10:00-23:00,55.7596105,37.6520349
node/2990115914,public_service,Многофункциональный центр предоставления государственных и муниципальных услуг района Арбат,My Documents Government Services Center of Arbat District,,,,Mo-Fr 08:00-20:00; Sa 09:00-16:00,55.7475749,37.593536
node/2992105965,pub,Kuzmost,,,,,Mo-Su 12:00-24:00,55.7618409,37.624063
node/2992281347,fast_food,Теремок,Teremok,,,,,55.758039,37.6605136
node/2995663541,bank,СМП Банк,SMP Bank,,,,Mo-Su 09:30-20:30,55.7612141,37.6206328
node/2995663542,bar,Embers,,,,,,55.762271,37.6203505
node/2995663543,restaurant,Marrakesh,,,,,"Mo-Su 00:00-06:00,12:00-24:00",55.7619448,37.6203668
node/2995663544,fast_food,Шаурма хаус,,,,,,55.7610052,37.6242451
node/2995684777,bank,Восточный,Vostochny,,,,Mo-Fr 09:00-20:00; Sa 10:00-16:00; Su 10:00-15:00,55.763853,37.620217
node/2995684780,restaurant,Романов,Romanov,,,,,55.7633376,37.6197668
node/2998660309,restaurant,Chips,,,,,Mo-Su 12:00-24:00; Th-Sa 12:00-06:00,55.7618567,37.6184433
node/2998660318,clock,,,,,,,55.7621074,37.6176022
node/2998660634,bicycle_parking,,,,,,24/7,55.7634454,37.6170858
node/3001128286,pharmacy,Аптеки столицы,,,,,,55.7648126,37.6163552
node/3001128287,atm,,,,,,,55.7650275,37.6166314
node/3001281195,bar,Sinners&Beginners,,,,,Mo-Su 11:00-24:00,55.7663261,37.6151008
node/3002643688,bank,Евроальянс,Euroalliance,,,,Mo-Fr 09:30-17:00,55.7621339,37.6269556
node/3002643691,pub,Mandy’s Apothecary,,,,,"Mo-Fr 00:00-02:00,12:00-24:00; Sa,Su 00:00-04:00,12:00-24:00",55.7619975,37.6260365
node/3002643692,restaurant,Шашлыкофф,Shashlykoff,,,,Mo-Su 10:00-24:00,55.7620911,37.6254332
node/3002699471,dentist,Lanri Clinic,,,,,,55.7632159,37.6263824
node/3004273272,pharmacy,Ригла,,,,,Mo-Fr 08:00-22:00; Sa-Su 09:00-21:00,55.7651397,37.620406
node/3006949057,parking_entrance,,,,,,,55.742584,37.6559876
node/3006950033,pharmacy,,,,,,,55.7473332,37.6560925
node/3006950333,fast_food,Суши Wok,Sushi Wok,,,,,55.7473713,37.6560804
node/3006951333,cafe,Баклажан,,,,,,55.7474092,37.6560648
node/3006953833,cafe,Кулинарная лавка братьев Караваевых,Bratya Karavaevy,,,,Mo-Su 08:00-23:00,55.747292,37.6564227
node/3006955033,bank,Глобэкс банк,,,,,,55.7485953,37.6577905
node/3006958047,parking_entrance,,,,,,,55.745158,37.6594637
node/3006972639,waste_disposal,,,,,,,55.7423366,37.6556147
node/3006972645,waste_disposal,,,,,,,55.7424355,37.6556522
node/3006979103,doctors,Инвитро,,,9/11,Товарищеский переулок,Mo-Fr 07:00-20:00; Sa 07:30-15:00; Su 08:00-15:00,55.7422472,37.6604853
node/3006979112,official,постоянное представительство Кабардино-Балканской республики при президенте Российской Федерации,,,,,,55.7421682,37.6573629
node/3008237259,kindergarten,"Школа с углубленным изучением английского языка № 1270, дошкольное отделение № 2",,,3А к3,Николоямский переулок,,55.749667,37.659845
node/3008237260,school,Школа № 2104,,,3А к2,Николоямский переулок,Mo-Fr 07:00-19:00,55.7495507,37.6585411
node/3009464078,waste_disposal,,,,,,,55.7430188,37.6575808
node/3009464104,waste_disposal,,,,,,,55.743087,37.6580939
node/3009464282,waste_disposal,,,,,,,55.7433192,37.6565398
node/3009464289,bench,,,,,,,55.7433301,37.6585942
node/3009464296,bench,,,,,,,55.7433548,37.6586829
node/3009464301,bench,,,,,,,55.7433795,37.6587717
node/3009464304,fountain,,,,,,,55.743386,37.6594379
node/3009464312,waste_disposal,,,,,,,55.7434179,37.658985
node/3009464334,waste_disposal,,,,,,,55.7434737,37.6588255
node/3009464382,bench,,,,,,,55.7435862,37.6561172
node/3009464551,waste_disposal,,,,,,,55.7442642,37.6600216
node/3013850340,cafe,КК 12/10,,,,,"Mo-Fr 08:00-23:00; Sa,Su 10:00-23:00",55.7619107,37.6357844
node/3019853264,library,Нотно-музыкальная библиотека №17 им. П.И. Юргенсона,,,,,"Mo off; Tu-Sa 10:00-22:00; Su 10:00-20:00; Tu[-1] off ""санитарный день""",55.7497205,37.6614203
node/3020648894,bicycle_parking,,,,,,,55.7417538,37.6327892
node/3024369344,restaurant,Легенда,,,,,,55.7508993,37.5955922
node/3026652192,parking_entrance,,,,,,,55.7714699,37.5960801
node/3026652205,waste_disposal,,,,,,,55.7715376,37.5982565
node/3026652208,waste_disposal,,,,,,,55.771555,37.5954175
node/3026652211,waste_disposal,,,,,,,55.7716021,37.5963421
node/3026652689,waste_disposal,,,,,,,55.7721101,37.5978986
node/3026652722,waste_disposal,,,,,,,55.7724145,37.5941404
node/3026652835,waste_disposal,,,,,,,55.7725201,37.5955225
node/3026652904,parking_entrance,,,,,,,55.7729372,37.5921719
node/3026652905,parking_entrance,,,,,,,55.7729416,37.5940502
node/3026652913,parking_entrance,,,,,,,55.7729712,37.5932726
node/3026652938,waste_disposal,,,,,,,55.7730374,37.5920746
node/3026652944,parking_entrance,,,,,,,55.7730863,37.5924467
node/3026652989,parking_entrance,,,,,,,55.7732972,37.5915469
node/3026652993,parking_entrance,,,,,,,55.7733243,37.5915009
node/3026653000,waste_disposal,,,,,,,55.7733729,37.5914938
node/3026682702,recycling,,,,,,,55.7614815,37.6228215
node/3027258462,restaurant,Илларион,Illarion,,,,Mo-Su 11:00-23:00,55.7418238,37.6277347
node/3028683361,pub,Sean O'Neill,,,,,,55.7620534,37.6218381
node/3029265139,cafe,Пан Запекан,,,,,Mo-Su 07:30-22:00,55.7293877,37.6453199
node/3029355032,restaurant,Молдова,Moldova,,,,Mo-Su 12:00-24:00,55.761805,37.6230604
node/3029844639,bank,СМП-банк,,,,,,55.753637,37.647068
node/3030712194,pharmacy,"36,6",,,,,Mo-Su 09:00-22:00,55.7617102,37.6233486
node/3030712196,bank,Открытие,,,,,Mo-Fr 10:00-20:00; Sa 10:00-17:00,55.7610188,37.6233826
node/3031804066,restaurant,Тэсти,,,,,,55.7307598,37.6449978
node/3032233449,fast_food,,,,,,,55.7607347,37.6248082
node/3032267514,bicycle_rental,,,,,,24/7,55.7646061,37.6052115
node/3032270836,bicycle_rental,,,,,,24/7,55.7741456,37.5999577
node/3032477094,restaurant,Савой,Savoy,,,,,55.7606236,37.6232918
node/3033928351,parking_entrance,,,,,,,55.7504894,37.6491632
node/3034464783,bank,ЛокоБанк,LokoBank,,,,"Mo-Fr 09:00-20:00; Sa,Su 10:00-19:00",55.7580839,37.6272998
node/3034464785,bar,Разведка,,,,,"Mo-Su 00:00-02:00,12:00-24:00",55.7579923,37.6274064
node/3040103334,pharmacy,Самсон Фарма,Samson Pharma,,,,,55.7520323,37.5766572
node/3040103338,bureau_de_change,,,,,,,55.7526471,37.5975561
node/3043118658,bank,Ланта-Банк,Lanta-Bank,,,,,55.7481463,37.5993684
node/3043155481,bicycle_rental,,,,,,24/7,55.7589398,37.6421427
node/3043173584,bank,ББР Банк,,,,,,55.7488152,37.5812239
node/3043173586,ice_cream,,,,,,,55.7487411,37.5817621
node/3043173587,post_office,Посылочный отдел Почты России,,,,,Mo-Fr 08:00-20:00,55.7492043,37.5820652
node/3043173588,pharmacy,,,,,,,55.7496111,37.5816302
node/3043238762,restaurant,La Maree,,,7,Проточный переулок,12:00+,55.7502655,37.5805373
node/3043296460,love_hotel,Подушкин,,,,,,55.7511029,37.5786362
node/3043356343,bicycle_parking,,,,,,,55.7303652,37.6255952
node/3043356344,bicycle_parking,,,,,,24/7,55.7324619,37.6270629
node/3043381984,bank,Инвестсоцбанк,Investsotsbank,,,,Mo-Fr 09:15-20:30,55.7336062,37.6278158
node/3043881823,bank,ИнтерПрогрессБанк,,,,,Mo-Fr 09:00-18:00,55.7459477,37.5776904
node/3043881936,atm,,,,,,,55.7474083,37.5767497
node/3043881941,atm,,,,,,Mo-Fr 09:00-18:00,55.7491601,37.5766222
node/3043934318,waste_disposal,,,,,,,55.7471737,37.5790651
node/3043934331,waste_disposal,,,,,,,55.7480436,37.5794336
node/3044414340,bank,Кубаньторгбанк,,,,,,55.7340941,37.6278498
node/3044414341,bank,Народный кредит,Narodny Credit,,,,Mo-Sa 09:30-20:00,55.7375946,37.6279579
node/3044414344,bank,Центрокредит,Tsentrocredit,,,,Mo-Fr 09:00-19:00,55.7400723,37.6286044
node/3045541903,clinic,Арбат эстетик,,,,,Mo-Su 10:00-21:00,55.750086,37.5852968
node/3045638220,cafe,Амбарчик,,-1,,,,55.7510725,37.591352
node/3045638222,clinic,"Городская поликлиника №3, Филиал №3",,,,,"Mo-Fr 08:00-20:00; Sa 09:00-18:00; Su,PH 09:00-16:00",55.7501962,37.590763
node/3045638223,clinic,Институт красоты на Арбате,,,,,"Mo-Fr 09:00-21:00; Sa,Su 10:00-20:00",55.7511032,37.5922707
node/3045639878,waste_disposal,,,,,,,55.7511764,37.5908707
node/3048861948,cafe,42coffeeshop,,,,,Mo-Th 09:00-22:00; Fr 09:00-23:00; Sa 10:00-23:00; Su 10:00-22:00,55.7635951,37.5941674
node/3048937257,restaurant,"Трактир ""Пушкин""",Hotel,,,,,55.7674341,37.6047818
node/3050575050,library,Центральная научная библиотека Союза театральных деятелей,,,,,Mo-Fr 11:00-19:00,55.7661385,37.6100703
node/3051602762,restaurant,ТоДаСе,,,,,24/7,55.7625801,37.6617526
node/3051602766,bank,ВТБ,VTB,,,,Mo-Fr 10:00-19:00,55.7716535,37.5927813
node/3053319019,cafe,Мистер Картошка,,,,,,55.7295461,37.6405165
node/3053778133,police,Участковый пункт полиции N 66,,,,,,55.7356261,37.6167057
node/3053911627,bank,Райффайзен,Raiffeisenbank,,,,Mo-Fr 10:00-19:00,55.7416362,37.6325789
node/3054509349,restaurant,Белуга,,,,,Mo-Su 12:00-24:00,55.7566151,37.6140374
node/3055710933,pharmacy,Ригла,Rigla,,,,,55.7394136,37.6498967
node/3056419709,restaurant,Gusto,,1,,,,55.7603234,37.6142281
node/3056436816,bank,Форабанк,Forabank,,,,Mo-Fr 09:00-20:00; Sa 10:00-18:00,55.7616745,37.6108715
node/3056436820,bicycle_rental,,,,,,24/7,55.7621146,37.6097332
node/3057178714,bicycle_rental,,,,,,24/7,55.7665256,37.5963269
node/3057538921,waste_disposal,,,,,,,55.7354094,37.6283553
node/3057550791,waste_disposal,,,,,,,55.7396527,37.6331498
node/3059605541,restaurant,Mesopotamia,,,,,"Mo-Su 00:00-01:00,10:00-24:00",55.75196,37.5984421
node/3059605542,cafe,Баскин Роббинс,Baskin-Robbins,,,,,55.7516133,37.5982178
node/3068070871,restaurant,Dolmama,,,,,Mo-Su 11:00-24:00,55.7540472,37.6098951
node/3069147955,bureau_de_change,,,,,,,55.7405859,37.5843424
node/3069190032,bar,Балалаечная,,,,,Mo-Su 12:00-24:00,55.7503879,37.5950705
node/3069191145,telephone,,,,,,,55.7506503,37.595599
node/3069191146,toilets,,,,,,,55.7507946,37.5954501
node/3069235604,parking_entrance,,,,,,,55.751591,37.5968964
node/3069275264,restaurant,Lambic,,,,,Mo-Su 12:00-24:00,55.7314869,37.624361
node/3069977165,restaurant,Вареничная №1,Varenichnaya #1,,,,Mo-Su 10:00-24:00,55.7499302,37.5934749
node/3070132400,bank,ВТБ,VTB,,,,Mo-Fr 09:00-20:00; Sa 09:00-17:00,55.7492141,37.5911094
node/3070132402,community_centre,Центральный дом актёра им.А.А.Яблочкиной,Central Actor House,,35,улица Арбат,,55.7492051,37.5919203
node/3071716157,bicycle_rental,,,,,,24/7,55.7677653,37.5880404
node/3071876662,restaurant,Восточный квартал,Vostochnyi Kvartal,,,,,55.747891,37.5882539
node/3071876664,restaurant,Почтмейстер,Pochtmeister,,,,,55.7480352,37.5876459
node/3071876682,toilets,,,,,,,55.749175,37.5907979
node/3072485877,bicycle_rental,,,,,,24/7,55.7606899,37.6247621
node/3073021647,bank,ВТБ,VTB,,,,Mo-Fr 09:00-20:00; Sa 10:00-17:00,55.7571299,37.5957013
node/3080576752,bicycle_rental,,,,,,24/7,55.7305469,37.6298835
node/3082460207,university,Государственная классическая академия им. Маймонида,,,52/45,Садовническая улица,,55.74325,37.637747
node/3086614733,dentist,DCH clinic,,,,,Mo-Sa 09:00-21:00,55.7447762,37.6010456
node/3092762273,toilets,,,-1,,,,55.7569871,37.6612729
node/3092762275,toilets,,,-1,,,,55.758002,37.6609326
node/3104234129,restaurant,Brooklyn Pizza Pie,,,,,Mo-Su 11:00-24:00,55.757339,37.5994402
node/3104234130,restaurant,Dr. Живаго,Dr. Jivago,,,,24/7,55.7568327,37.6143686
node/3107489888,fast_food,Subway,Subway,,,,24/7,55.7681294,37.6471232
node/3109151679,bar,Beermarket,,,,,"Mo,Su 11:00-21:30; Tu-Sa 11:00-23:00",55.7650604,37.6085225
node/3109754733,restaurant,Хинкальная,Khinkalnaya,,,,Mo-Su 11:00-23:00,55.7489005,37.5883216
node/3110550875,waste_disposal,,,,,,,55.7315136,37.6294838
node/3110555002,waste_disposal,,,,,,,55.7344177,37.6321901
node/3113230080,fast_food,Subway,Subway,,,,,55.7311249,37.6335434
node/3115162029,restaurant,Ocean Basket,,,,,,55.7614538,37.6325402
node/3115162032,cafe,Старбакс,Starbucks,,,,,55.7615372,37.632682
node/3115604638,restaurant,Hard Rock Cafe,,,,,"Mo-Fr 09:00-24:00; Sa,Su 00:00-24:00",55.7480342,37.5865072
node/3115604640,restaurant,Венеция,Venetsiya,2,,,,55.7485462,37.5880894
node/3115604643,cafe,Шоколадница,Shokoladnitsa,,,,"Mo-Fr 08:00-24:00; Sa,Su 00:00-24:00",55.7481272,37.5867961
node/3116960209,fast_food,shaurma.am,,,,,24/7,55.764654,37.6575908
node/3118185244,theatre,Театр Маяковского. Сцена на Сретенке,Mayakovski Theater Branch,,,,Tu-Fr 12:00-21:00; Sa-Su 12:00-20:00,55.7690425,37.6304337
node/3118452326,clinic,Спик,,,,,,55.7483165,37.5844139
